Protein,Degree,ClusteringCoefficient
Tor1aip1,2,0.0
Tpd52,3,1.0
Tpr,6,0.0
Trim28,19,0.0
POGK,2,0.0
ZFP1,2,0.0
ZNF124,1,0.0
ZNF552,1,0.0
ZFYVE28,7,0.3333333333333333
Trim54,1,0.0
Trim69,36,0.0015873015873015873
CPM,1,0.0
GPRC5A,2,0.0
Trim71,1,0.0
Tsc1,1,0.0
Ttk,2,0.0
TGM1,2,0.0
Ttll12,3,0.0
Tuba1b,1,0.0
Tubb4b,22,0.012987012987012988
C2orf47,2,0.0
Tubg1,15,0.0
Tubgcp2,4,0.0
Tubgcp3,12,0.0
KIAA0907,2,1.0
UAP1,3,0.0
UBA4,2,0.0
MOCS2,2,0.0
UBA6,2,1.0
AAAS,1,0.0
AACS,1,0.0
AARS2,2,1.0
ABCA3,1,0.0
ABCA7,1,0.0
ABCB10,1,0.0
ABCB11,1,0.0
ABCB9,1,0.0
ABCC10,1,0.0
ABCC3,1,0.0
ABCC5,1,0.0
ABHD11,1,0.0
ABHD12,1,0.0
ABHD14B,1,0.0
ABHD2,1,0.0
ABHD3,1,0.0
ABHD5,1,0.0
ABHD6,1,0.0
ABT1,1,0.0
ACAA1,1,0.0
ACAA2,1,0.0
ACAD10,1,0.0
ACADL,1,0.0
ACADSB,2,1.0
ACAT2,1,0.0
ACBD5,1,0.0
ACE,1,0.0
ACOT2,2,0.0
ACOX3,1,0.0
ACP2,1,0.0
ACSF2,1,0.0
ACSL1,1,0.0
ACSL5,1,0.0
ACSS2,1,0.0
ACTL8,1,0.0
ACYP1,1,0.0
ADAMTS4,1,0.0
ADAMTS5,1,0.0
ADAT1,1,0.0
ADCK2,2,1.0
ADCK4,1,0.0
ADCY3,1,0.0
ADCY7,1,0.0
ADCY9,1,0.0
ADD3,1,0.0
ADIPOR1,1,0.0
ADK,1,0.0
ADO,1,0.0
AEN,1,0.0
AGAP3,1,0.0
AGPAT2,1,0.0
AGPAT3,1,0.0
AGPAT4,1,0.0
AGPAT6,1,0.0
AGPAT9,1,0.0
AGPHD1,1,0.0
AGXT2L1,1,0.0
AHCTF1P1,1,0.0
AHNAK2,1,0.0
AIM1L,1,0.0
AK7,1,0.0
AKNA,1,0.0
AKR7L,1,0.0
ALAD,1,0.0
ALDH1A2,1,0.0
ALDH1A3,1,0.0
ALDH3B1,1,0.0
ALDH3B2,1,0.0
ALDH4A1,1,0.0
ALG1,1,0.0
ALG10,1,0.0
ALG11,1,0.0
ALG13,1,0.0
ALG14,1,0.0
ALG3,1,0.0
ALG5,1,0.0
ALG9,1,0.0
ALMS1,1,0.0
ALOXE3,1,0.0
ALS2,2,1.0
AMDHD1,1,0.0
AMDHD2,1,0.0
AMMECR1,1,0.0
AMZ2,1,0.0
ANGEL1,1,0.0
ANGEL2,1,0.0
ANKH,1,0.0
ANKMY2,1,0.0
ANKRD10,1,0.0
ANKRD13C,1,0.0
ANKRD18A,2,1.0
ANKRD18B,1,0.0
ANKRD18DP,1,0.0
ANKRD26,1,0.0
ANKRD27,2,1.0
ANKRD30A,1,0.0
ANKRD37,1,0.0
ANKRD39,1,0.0
ANKRD40,2,1.0
ANKRD42,1,0.0
ANKRD46,1,0.0
ANO1,1,0.0
ANO10,1,0.0
ANO2,1,0.0
ANO5,1,0.0
ANO6,1,0.0
ANP32AP1,1,0.0
ANXA10,1,0.0
ANXA13,1,0.0
AP1AR,1,0.0
AP1S3,1,0.0
APH1B,1,0.0
APOBEC3A,1,0.0
APOBEC3B,1,0.0
APOBEC3F,2,1.0
APOC3,1,0.0
APOL2,1,0.0
APOOL,1,0.0
APOPT1,1,0.0
ARFGAP2,1,0.0
ARFGAP3,1,0.0
ARG2,1,0.0
ARHGAP12,1,0.0
ARHGAP19,1,0.0
ARHGAP4,1,0.0
ARHGAP8,1,0.0
ARHGEF19,1,0.0
ARHGEF35,1,0.0
ARID5A,1,0.0
ARL10,1,0.0
ARL13B,1,0.0
ARL16,1,0.0
ARL4C,1,0.0
ARL5B,1,0.0
ARL8A,1,0.0
ARMC5,1,0.0
ARMC9,1,0.0
ARMCX5,1,0.0
ARPC4-TTLL3,1,0.0
ARRDC4,1,0.0
ARV1,1,0.0
AS3MT,1,0.0
ASAH2,1,0.0
ASAH2B,1,0.0
ASAH2C,1,0.0
ASNSD1,1,0.0
ASTN1,1,0.0
ATG4D,1,0.0
ATL3,1,0.0
ATP10D,1,0.0
ATP11A,1,0.0
ATP11B,1,0.0
ATP11C,1,0.0
ATP13A1,1,0.0
ATP13A3,1,0.0
ATP1A2,1,0.0
ATP1A3,1,0.0
ATP1A4,1,0.0
ATP2C1,1,0.0
ATP2C2,1,0.0
ATP4A,1,0.0
ATP5G1,1,0.0
ATP6V0A1,1,0.0
ATP6V0A2,1,0.0
ATP6V1B2,1,0.0
ATP6V1C1,1,0.0
ATP6V1D,1,0.0
ATP6V1E2,1,0.0
ATP8A1,1,0.0
ATP8B2,1,0.0
ATP8B3,1,0.0
ATP9A,1,0.0
ATP9B,1,0.0
ATPBD4,1,0.0
AVL9,1,0.0
AZGP1P1,1,0.0
B3GALNT2,1,0.0
B3GALT6,1,0.0
B3GNT1,1,0.0
B3GNT2,1,0.0
B3GNTL1,1,0.0
B4GALT5,1,0.0
B9D1,1,0.0
BAK1P1,1,0.0
BARX2,1,0.0
BBS7,1,0.0
BCAS3,1,0.0
BCAS4,1,0.0
BCAT1,1,0.0
BCDIN3D,1,0.0
BDH2,1,0.0
BEX4,1,0.0
BHLHB9,1,0.0
BIN2,1,0.0
BLVRB,1,0.0
BOD1,1,0.0
BOD1L,2,1.0
BPHL,1,0.0
BPNT1,1,0.0
BRI3BP,1,0.0
BROX,1,0.0
BRWD3,2,1.0
BTBD7,1,0.0
BTF3L4,1,0.0
BTF3P9,1,0.0
BTN2A1,1,0.0
BTN2A2,1,0.0
BTN3A1,1,0.0
BTN3A2,1,0.0
BTN3A3,1,0.0
BTNL2,1,0.0
BUD31,1,0.0
C10orf26,1,0.0
C10orf32,1,0.0
C10orf35,1,0.0
C10orf58,1,0.0
C10orf76,1,0.0
C10orf90,1,0.0
C11orf10,1,0.0
C11orf46,1,0.0
C11orf48,1,0.0
C11orf67,1,0.0
C11orf73,1,0.0
C11orf80,1,0.0
C11orf83,1,0.0
C11orf9,1,0.0
C12orf23,1,0.0
C12orf29,1,0.0
C12orf4,1,0.0
C12orf48,1,0.0
C12orf51,1,0.0
C12orf57,1,0.0
C12orf63,1,0.0
C13orf27,1,0.0
C14orf119,1,0.0
C14orf2,1,0.0
C14orf21,1,0.0
C15orf24,1,0.0
C15orf38,1,0.0
C15orf40,1,0.0
C15orf42,1,0.0
C15orf58,1,0.0
C16orf13,1,0.0
C16orf42,1,0.0
C16orf5,1,0.0
C16orf58,1,0.0
C16orf61,2,1.0
C16orf62,1,0.0
C16orf7,1,0.0
C16orf78,1,0.0
C17orf101,1,0.0
C17orf53,1,0.0
C17orf62,1,0.0
C17orf81,1,0.0
C18orf21,1,0.0
C18orf32,1,0.0
C19orf42,1,0.0
C19orf51,1,0.0
C19orf52,1,0.0
C19orf53,1,0.0
C19orf54,1,0.0
C19orf63,1,0.0
C19orf68,1,0.0
C19orf70,1,0.0
C19orf79,1,0.0
C1orf112,1,0.0
C1orf144,1,0.0
C1orf198,1,0.0
C1orf212,1,0.0
C1orf27,1,0.0
C1orf43,1,0.0
C1orf50,1,0.0
C1orf9,1,0.0
C20orf111,1,0.0
C20orf3,1,0.0
C20orf30,1,0.0
C20orf7,1,0.0
C20orf96,1,0.0
C21orf2,1,0.0
C21orf33,1,0.0
C22orf13,1,0.0
C2CD2,1,0.0
C2CD2L,1,0.0
C2CD3,1,0.0
C2orf43,1,0.0
C2orf76,1,0.0
C3orf38,1,0.0
C3orf75,1,0.0
C4orf21,1,0.0
C4orf29,1,0.0
C4orf32,1,0.0
C4orf34,1,0.0
C5orf15,1,0.0
C5orf24,1,0.0
C5orf32,1,0.0
C5orf34,1,0.0
C5orf51,1,0.0
C6orf106,1,0.0
C6orf115,1,0.0
C6orf130,1,0.0
C6orf170,1,0.0
C6orf192,1,0.0
C6orf72,1,0.0
C6orf89,1,0.0
C7orf41,1,0.0
C7orf42,1,0.0
C7orf58,1,0.0
C7orf74,1,0.0
C8orf4,1,0.0
C8orf47,1,0.0
C8orf59,1,0.0
C8orf73,1,0.0
C8orf76,1,0.0
C9orf106,1,0.0
C9orf125,1,0.0
C9orf142,1,0.0
C9orf167,1,0.0
C9orf23,1,0.0
C9orf30,1,0.0
C9orf40,1,0.0
C9orf41,1,0.0
C9orf5,1,0.0
C9orf64,1,0.0
C9orf7,1,0.0
C9orf72,1,0.0
C9orf80,1,0.0
CA5A,1,0.0
CACHD1,1,0.0
CACNA2D2,1,0.0
CADM3,1,0.0
CALB2,1,0.0
CAMSAP1,1,0.0
CAMSAP2,1,0.0
CAPG,1,0.0
CAPN5,1,0.0
CAPN7,1,0.0
CAPZA3,1,0.0
CARKD,1,0.0
CATSPERG,1,0.0
CBR4,1,0.0
CBWD1,1,0.0
CBWD3,1,0.0
CBWD5,2,1.0
CBWD6,1,0.0
CBWD7,1,0.0
CC2D2A,1,0.0
CCDC117,1,0.0
CCDC127,1,0.0
CCDC132,1,0.0
CCDC134,1,0.0
CCDC138,1,0.0
CCDC149,1,0.0
CCDC15,1,0.0
CCDC168,1,0.0
CCDC22,1,0.0
CCDC28A,1,0.0
CCDC43,1,0.0
CCDC51,1,0.0
CCDC56,1,0.0
CCDC58,1,0.0
CCDC64B,1,0.0
CCDC77,1,0.0
CCDC94,1,0.0
CCNY,1,0.0
CCNYL1,1,0.0
CCPG1,1,0.0
CCZ1B,1,0.0
CD320,1,0.0
CD70,1,0.0
CD97,1,0.0
CDA,1,0.0
CDCP1,1,0.0
CDKAL1,1,0.0
CDKN2AIPNL,1,0.0
CDO1,2,1.0
CDS2,1,0.0
CDV3,1,0.0
CELF5,1,0.0
CENPL,1,0.0
CEP128,1,0.0
CEP57,1,0.0
CEP68,1,0.0
CEP85,1,0.0
CEP89,1,0.0
CEP95,3,1.0
CERCAM,1,0.0
CERK,1,0.0
CERS5,1,0.0
CGGBP1,1,0.0
CGRRF1,2,0.0
CHAC2,1,0.0
CHIC1,1,0.0
CHID1,1,0.0
CHPF,1,0.0
CHRNA5,1,0.0
CHST7,1,0.0
CHURC1-FNTB,1,0.0
CISD1,1,0.0
CISD2,1,0.0
CKAP2,1,0.0
CKAP2L,1,0.0
CKLF,1,0.0
CLCC1,1,0.0
CLCN5,1,0.0
CLCN6,1,0.0
CLCN7,1,0.0
CLDND1,1,0.0
CLEC11A,1,0.0
CLEC16A,1,0.0
CLIP4,1,0.0
CLN6,1,0.0
CLPTM1,2,1.0
CMAS,1,0.0
CMPK1,1,0.0
CMTM7,1,0.0
CNKSR3,1,0.0
CNN2,1,0.0
CNPPD1,1,0.0
CNTNAP3B,1,0.0
COL12A1,1,0.0
COL1A2,1,0.0
COL4A4,1,0.0
COL6A2,1,0.0
COL6A5,1,0.0
COMMD10,1,0.0
COMMD4,1,0.0
COMMD6,1,0.0
COMMD7,1,0.0
COMMD9,1,0.0
COQ10B,1,0.0
COQ2,1,0.0
COQ4,1,0.0
COQ5,1,0.0
COQ7,1,0.0
CORO1B,1,0.0
COX11,1,0.0
COX7B,1,0.0
COX7C,1,0.0
COX8A,1,0.0
CPNE5,1,0.0
CPNE9,1,0.0
CPOX,1,0.0
CPPED1,1,0.0
CRLS1,1,0.0
CRYL1,1,0.0
CRYZ,1,0.0
CRYZL1,1,0.0
CSMD3,1,0.0
CSPP1,1,0.0
CST4,1,0.0
CTAG2,1,0.0
CTAGE10P,1,0.0
CTAGE15P,1,0.0
CTDSPL2,1,0.0
CTNNA2,1,0.0
CTSC,1,0.0
CTSL2,1,0.0
CTSW,1,0.0
CTSZ,1,0.0
CTXN1,1,0.0
CWC27,1,0.0
CXCR7,1,0.0
CXXC4,1,0.0
CXorf38,1,0.0
CXorf57,1,0.0
CXorf61,1,0.0
CXorf67,1,0.0
CYB561,1,0.0
CYB5B,2,1.0
CYB5R1,1,0.0
CYB5R3,1,0.0
CYHR1,1,0.0
CYP24A1,1,0.0
CYP26C1,1,0.0
CYP27C1,1,0.0
CYP2S1,1,0.0
CYP4F11,1,0.0
CYP4F12,1,0.0
CYP4F2,1,0.0
CYP4F22,1,0.0
CYP4F3,1,0.0
CYP4X1,1,0.0
CYP51A1,1,0.0
CYP7B1,1,0.0
Casp8,1,0.0
Cpeb3,1,0.0
D2HGDH,1,0.0
DAK,1,0.0
DAZ2,1,0.0
DAZ3,1,0.0
DAZ4,1,0.0
DBR1,1,0.0
DCAF8L2,1,0.0
DCAKD,1,0.0
DDHD1,1,0.0
DDHD2,1,0.0
DDI2,1,0.0
DDTL,1,0.0
DDX12P,1,0.0
DDX4,1,0.0
DDX55,1,0.0
DDX60L,1,0.0
DEF8,1,0.0
DEM1,1,0.0
DENND3,2,1.0
DENND4C,1,0.0
DENND5B,1,0.0
DEPDC1B,1,0.0
DEPDC5,1,0.0
DEPDC7,1,0.0
DHCR24,1,0.0
DHODH,1,0.0
DHRS13,1,0.0
DHRS3,1,0.0
DHRS7,1,0.0
DHX32,1,0.0
DIRAS2,1,0.0
DIS3L,1,0.0
DISP1,1,0.0
DKFZp586I1420,1,0.0
DMRT2,1,0.0
DNA2,1,0.0
DNAAF1,1,0.0
DNAH11,1,0.0
DNAH14,1,0.0
DNAJA1P5,1,0.0
DNAJB14,1,0.0
DNAJC16,1,0.0
DNAJC17,1,0.0
DNAJC21,2,1.0
DNAJC22,1,0.0
DOHH,1,0.0
DOLK,1,0.0
DOPEY1,1,0.0
DOPEY2,1,0.0
DPAGT1,1,0.0
DPH2,1,0.0
DPH5,1,0.0
DPP7,1,0.0
DPP8,1,0.0
DPP9,1,0.0
DPY19L1,1,0.0
DPY19L4,1,0.0
DPYD,1,0.0
DPYSL5,1,0.0
DSCAM,1,0.0
DSE,1,0.0
DTD1,1,0.0
DTWD2,1,0.0
DTX2P1-UPK3BP1-PMS2P11,1,0.0
DUSP15,1,0.0
DUSP2,2,0.0
DUSP9,1,0.0
DYM,1,0.0
DZIP1L,1,0.0
EARS2,1,0.0
ECE1,1,0.0
ECHDC1,1,0.0
ECI2,2,1.0
ECM1,1,0.0
EDEM3,2,0.0
EEF1A1P24,1,0.0
EEF1A1P9,1,0.0
EEF1E1,1,0.0
EEPD1,1,0.0
EFCAB11,1,0.0
EFHA1,1,0.0
EFHD2,1,0.0
EFR3A,1,0.0
EFR3B,1,0.0
EFTUD1,1,0.0
EGFL7,1,0.0
EGFLAM,1,0.0
EHBP1L1,1,0.0
EI24,1,0.0
EIF1AXP1,1,0.0
EIF1AY,1,0.0
EIF4A1P4,1,0.0
EIF4EP2,1,0.0
EIF5AL1,1,0.0
ELFN1,1,0.0
ELFN2,1,0.0
ELMO2,1,0.0
ELMO3,1,0.0
ELOVL4,1,0.0
ELOVL5,1,0.0
ELOVL6,1,0.0
EMB,1,0.0
ENDOD1,1,0.0
ENDOV,1,0.0
ENGASE,1,0.0
ENKUR,1,0.0
ENPP7,1,0.0
ENTPD4,1,0.0
EPB41L4B,1,0.0
EPB41L5,1,0.0
EPHB4,1,0.0
EPN3,1,0.0
ERAP1,1,0.0
ERI3,1,0.0
ERLEC1,1,0.0
ERMP1,1,0.0
ESPNP,1,0.0
ESRP1,1,0.0
ESYT1,1,0.0
ETFDH,1,0.0
ETNK1,1,0.0
EXD1,1,0.0
EXD2,1,0.0
EXOC6B,1,0.0
EXOG,1,0.0
FADS2,1,0.0
FADS3,1,0.0
FAHD2A,1,0.0
FAIM,1,0.0
FAM105A,1,0.0
FAM108A1,1,0.0
FAM108A4P,1,0.0
FAM108B1,1,0.0
FAM108C1,1,0.0
FAM111A,1,0.0
FAM111B,1,0.0
FAM114A1,1,0.0
FAM114A2,1,0.0
FAM116A,1,0.0
FAM122C,1,0.0
FAM127A,1,0.0
FAM127C,1,0.0
FAM129A,1,0.0
FAM134C,1,0.0
FAM136A,1,0.0
FAM13A,1,0.0
FAM160B1,1,0.0
FAM162A,1,0.0
FAM168A,1,0.0
FAM168B,1,0.0
FAM169A,1,0.0
FAM171A2,1,0.0
FAM174B,1,0.0
FAM177A1,1,0.0
FAM184A,1,0.0
FAM188A,1,0.0
FAM189B,1,0.0
FAM18B1,1,0.0
FAM18B2,1,0.0
FAM192BP,1,0.0
FAM195B,1,0.0
FAM199X,1,0.0
FAM206A,1,0.0
FAM210B,1,0.0
FAM22A,1,0.0
FAM35A,1,0.0
FAM36A,1,0.0
FAM3C,1,0.0
FAM43B,1,0.0
FAM45B,1,0.0
FAM46A,1,0.0
FAM48B2,1,0.0
FAM54A,1,0.0
FAM54B,1,0.0
FAM63B,1,0.0
FAM75D1,1,0.0
FAM78A,1,0.0
FAM81A,1,0.0
FAM82A1,1,0.0
FAM86B1,1,0.0
FAM86B2,1,0.0
FAM86C2P,1,0.0
FAM86DP,1,0.0
FAM86EP,1,0.0
FAM91A1,1,0.0
FAM92A1,1,0.0
FAM98A,1,0.0
FAM98C,1,0.0
FAR2,1,0.0
FARP1,1,0.0
FBXL15,1,0.0
FBXO16,1,0.0
FBXO22-AS1,1,0.0
FBXO25,1,0.0
FBXO33,1,0.0
FBXO40,1,0.0
FDXR,1,0.0
FER1L6,1,0.0
FGD2,1,0.0
FGD6,1,0.0
FIBCD1,1,0.0
FITM2,1,0.0
FKBP9,1,0.0
FKBP9L,1,0.0
FLG,3,0.6666666666666666
FLJ10661,1,0.0
FLJ44635,1,0.0
FLVCR1,1,0.0
FLYWCH2,1,0.0
FN3KRP,2,0.0
FNDC3B,1,0.0
FOPNL,1,0.0
FOXRED1,1,0.0
FPGS,1,0.0
FRAS1,1,0.0
FRMD5,1,0.0
FRMD8P1,1,0.0
FRY,1,0.0
FSTL4,1,0.0
FTO,1,0.0
FTSJ2,1,0.0
FTSJD1,1,0.0
FTSJD2,1,0.0
FUCA2,1,0.0
FUK,1,0.0
FUNDC1,1,0.0
FUNDC2P2,1,0.0
FUT7,1,0.0
FXYD5,1,0.0
FYTTD1,1,0.0
G2E3,2,1.0
GAA,1,0.0
GABRA5,1,0.0
GALK2,1,0.0
GALNT1,1,0.0
GALNT2,1,0.0
GAMT,1,0.0
GANC,1,0.0
GATSL1,1,0.0
GATSL2,1,0.0
GBA3,1,0.0
GCLC,1,0.0
GCLM,1,0.0
GDAP2,1,0.0
GDPD1,1,0.0
GEN1,1,0.0
GFM2,1,0.0
GFOD2,1,0.0
GGCT,1,0.0
GGCX,1,0.0
GGNBP2,1,0.0
GGPS1,1,0.0
GINS1,1,0.0
GINS3,1,0.0
GIPC3,1,0.0
GJB3,1,0.0
GJC1,1,0.0
GK,1,0.0
GK5,1,0.0
GLB1L2,1,0.0
GLCE,1,0.0
GLIPR2,1,0.0
GLO1,1,0.0
GLT8D1,1,0.0
GLTP,1,0.0
GMFG,1,0.0
GMPR2,1,0.0
GNB1L,1,0.0
GNE,1,0.0
GNL3LP1,1,0.0
GNPDA2,1,0.0
GNPNAT1,1,0.0
GNPTG,1,0.0
GNS,1,0.0
GOLPH3,1,0.0
GOLPH3L,1,0.0
GOLT1B,2,1.0
GPAM,1,0.0
GPAT2,1,0.0
GPATCH1,1,0.0
GPBP1,1,0.0
GPD1L,1,0.0
GPD2,1,0.0
GPR107,1,0.0
GPR119,1,0.0
GPR155,1,0.0
GPR158,1,0.0
GPR176,1,0.0
GPR179,1,0.0
GPR89A,1,0.0
GPR89C,1,0.0
GPRC5B,1,0.0
GPX8,1,0.0
GRAMD1A,1,0.0
GRAMD1C,1,0.0
GRAMD4,1,0.0
GRPEL2,1,0.0
GRTP1,1,0.0
GSDMA,1,0.0
GSDMD,1,0.0
GSS,1,0.0
GSTCD,1,0.0
GSTM2P1,1,0.0
GSTM5,1,0.0
GSTO2,1,0.0
GTPBP6,1,0.0
GUK1,1,0.0
GXYLT1,1,0.0
GYS2,1,0.0
H2BFS,1,0.0
HAGH,1,0.0
HAGHL,1,0.0
HAL,1,0.0
HAPLN1,2,1.0
HBS1L,1,0.0
HCCS,1,0.0
HDDC2,1,0.0
HDGFRP3,1,0.0
HDHD2,1,0.0
HEATR5A,1,0.0
HEATR5B,1,0.0
HEATR6,1,0.0
HEATR7A,1,0.0
HEBP1,1,0.0
HECTD2,1,0.0
HENMT1,1,0.0
HES5,1,0.0
HES7,1,0.0
HHAT,1,0.0
HIATL1,1,0.0
HIATL2,1,0.0
HILPDA,1,0.0
HINT2,1,0.0
HINT3,1,0.0
HIST1H2AH,2,0.0
HIST1H2AI,1,0.0
HIST1H2AK,2,1.0
HIST1H2AL,1,0.0
HIST1H2APS4,1,0.0
HIST1H2BH,2,0.0
HIST2H2BF,1,0.0
HIST2H3D,1,0.0
HKDC1,1,0.0
HLA-DQB1,1,0.0
HLA-DQB2,1,0.0
HLA-H,1,0.0
HLA-J,1,0.0
HLCS,1,0.0
HLX,1,0.0
HMBS,1,0.0
HMCN1,1,0.0
HMGB1P10,1,0.0
HMGB1P4,1,0.0
HMGCS1,1,0.0
HMGCS2,2,1.0
HMGN1P37,1,0.0
HNRNPA1P10,1,0.0
HOOK3,1,0.0
HOXA13,1,0.0
HOXA7,1,0.0
HPD,1,0.0
HPS5,1,0.0
HS1BP3,1,0.0
HS3ST1,1,0.0
HSD17B11,1,0.0
HSD17B7,1,0.0
HSD17B7P2,1,0.0
HSD3B7,1,0.0
HSDL1,1,0.0
HSDL2,1,0.0
HSP90AA4P,1,0.0
HSP90AA5P,1,0.0
HSP90AB3P,1,0.0
HSP90AB4P,1,0.0
HSP90AB6P,1,0.0
HSP90B2P,1,0.0
HVCN1,1,0.0
IAH1,1,0.0
IDH2,1,0.0
IDI1,1,0.0
IER5L,1,0.0
IFI44,1,0.0
IFIT5,2,1.0
IFITM2,2,0.0
IFITM3,1,0.0
IFT122,1,0.0
IFT43,1,0.0
IFT46,1,0.0
IFT52,1,0.0
IFT74,1,0.0
IFT81,1,0.0
IGJ,1,0.0
IGK@,1,0.0
IGKV3-20,1,0.0
IGLC7,1,0.0
IGLL5,1,0.0
IGLV1-40,1,0.0
IGLV1-44,1,0.0
IGLV2-11,1,0.0
IGLV3-19,1,0.0
IGSF3,1,0.0
IL13RA2,1,0.0
IL17RC,1,0.0
IL32,1,0.0
IMPAD1,1,0.0
INPP4A,1,0.0
INPP4B,1,0.0
INPP5A,2,1.0
INPP5B,1,0.0
INPP5E,1,0.0
INTS4L1,1,0.0
INTS4L2,1,0.0
IPMK,1,0.0
IPP,1,0.0
IPPK,1,0.0
IQCA1,1,0.0
IQCJ,1,0.0
ISOC1,1,0.0
ITGB8,1,0.0
ITM2A,1,0.0
ITPA,1,0.0
ITPRIPL1,1,0.0
JAGN1,1,0.0
JAZF1,1,0.0
JMJD4,1,0.0
KANK4,1,0.0
KBTBD2,2,1.0
KBTBD4,1,0.0
KBTBD8,1,0.0
KCMF1,1,0.0
KCNG1,1,0.0
KCNH5,1,0.0
KCNK10,1,0.0
KCNK5,1,0.0
KCNN1,1,0.0
KCTD14,1,0.0
KCTD16,1,0.0
KCTD18,1,0.0
KCTD6,2,1.0
KCTD9,1,0.0
KDELC2,1,0.0
KDELR3,1,0.0
KHNYN,1,0.0
KIAA0100,1,0.0
KIAA0195,1,0.0
KIAA0247,1,0.0
KIAA0317,1,0.0
KIAA0391,1,0.0
KIAA0586,1,0.0
KIAA0753,1,0.0
KIAA0754,1,0.0
KIAA0930,6,0.5333333333333333
KIAA1109,1,0.0
KIAA1147,1,0.0
KIAA1432,1,0.0
KIAA1467,1,0.0
KIAA1468,1,0.0
KIAA1524,1,0.0
KIAA1530,2,1.0
KIAA1586,1,0.0
KIAA1671,1,0.0
KIAA2013,1,0.0
KIF7,2,1.0
KLF14,1,0.0
KLHDC4,1,0.0
KLHDC8B,1,0.0
KLHL11,1,0.0
KLHL26,1,0.0
KLHL28,1,0.0
KLHL36,1,0.0
KLHL6,1,0.0
KLHL7,1,0.0
KLK5,1,0.0
KPRP,1,0.0
KREMEN2,1,0.0
KRT12,2,1.0
KRT16P3,1,0.0
KRT25,1,0.0
KRT28,2,1.0
KRT3,1,0.0
KRT6C,1,0.0
KRT71,1,0.0
KRT73,2,1.0
KRT75,1,0.0
KRT76,1,0.0
KRT80,2,1.0
KRT84,2,1.0
KRT86,1,0.0
KRT8P3,1,0.0
KRTCAP3,1,0.0
KTI12,1,0.0
KYNU,1,0.0
L2HGDH,1,0.0
LACTB2,1,0.0
LAPTM4B,1,0.0
LARP1B,1,0.0
LAYN,1,0.0
LCLAT1,1,0.0
LCMT2,1,0.0
LDHAL6A,1,0.0
LENG9,1,0.0
LEPREL2,1,0.0
LGALS12,1,0.0
LGALSL,1,0.0
LGMN,2,0.0
LGR4,1,0.0
LHFPL2,1,0.0
LINC00493,1,0.0
LINC00523,1,0.0
LINS,1,0.0
LIPA,1,0.0
LIPH,1,0.0
LIPT1,1,0.0
LITAF,1,0.0
LMAN2,1,0.0
LMAN2L,1,0.0
LMBR1,1,0.0
LMBRD1,1,0.0
LMBRD2,1,0.0
LMF2,1,0.0
LOC100130331,1,0.0
LOC100190938,1,0.0
LOC152217,1,0.0
LOC220729,1,0.0
LOC253573,1,0.0
LOC255308,1,0.0
LOC283116,1,0.0
LOC283588,1,0.0
LOC285074,1,0.0
LOC285103,1,0.0
LOC375010,1,0.0
LOC377711,1,0.0
LOC388499,1,0.0
LOC389901,1,0.0
LOC399942,1,0.0
LOC401010,1,0.0
LOC407835,1,0.0
LOC440292,1,0.0
LOC440434,1,0.0
LOC440917,1,0.0
LOC442497,1,0.0
LOC641298,1,0.0
LOC642846,1,0.0
LOC644877,1,0.0
LOC646214,1,0.0
LOC646670,1,0.0
LOC649330,1,0.0
LOC650157,1,0.0
LOC653375,1,0.0
LOC728554,1,0.0
LOC728832,1,0.0
LOC729057,1,0.0
LOC729086,1,0.0
LOC729852,1,0.0
LPCAT2,1,0.0
LPCAT3,1,0.0
LPCAT4,1,0.0
LPGAT1,2,1.0
LPO,1,0.0
LRCH3,1,0.0
LRP10,1,0.0
LRP12,1,0.0
LRRC20,1,0.0
LRRC28,1,0.0
LRRC3,1,0.0
LRRC37B,1,0.0
LRRC37BP1,1,0.0
LRRC42,1,0.0
LRRC45,1,0.0
LRRC49,1,0.0
LRRC57,1,0.0
LRRC58,1,0.0
LRRC69,1,0.0
LRRC8A,1,0.0
LRRC8C,1,0.0
LRRC8E,1,0.0
LRRCC1,1,0.0
LRRN1,1,0.0
LSG1,1,0.0
LSM14B,1,0.0
LSMD1,1,0.0
LSS,1,0.0
LY6G5B,1,0.0
LY6K,1,0.0
LYPLAL1,1,0.0
LYRM2,1,0.0
LYRM4,1,0.0
LYRM7,1,0.0
LZTFL1,1,0.0
MAEA,1,0.0
MAGEA10,1,0.0
MAGEB10,1,0.0
MAGEC1,1,0.0
MAGED4,1,0.0
MAGT1,1,0.0
MAN1A2,1,0.0
MAN2B2,1,0.0
MANF,1,0.0
MAP1LC3B2,1,0.0
MAP7D2,1,0.0
MARC1,1,0.0
MARC2,1,0.0
MARCH7,4,0.5
MARVELD1,1,0.0
MARVELD2,1,0.0
MARVELD3,1,0.0
MAT1A,1,0.0
MAU2,1,0.0
MB21D1,1,0.0
MB21D2,1,0.0
MBLAC2,1,0.0
MBNL2,1,0.0
MBNL3,1,0.0
MCCC1,1,0.0
MCM9,1,0.0
MCOLN3,1,0.0
MCTP2,1,0.0
ME1,1,0.0
METAP1,1,0.0
METTL10,1,0.0
METTL14,1,0.0
METTL15,1,0.0
METTL19,1,0.0
METTL2B,1,0.0
METTL3,1,0.0
METTL4,1,0.0
METTL5,1,0.0
METTL6,1,0.0
METTL7B,1,0.0
METTL9,1,0.0
